Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
-	gi|606516877|gb|EYV71836.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2009EL1412	-
-	gi|606522105|gb|EYV76827.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2009C-4659	-
-	gi|606525297|gb|EYV79926.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5806	-
-	gi|606532572|gb|EYV86595.1|	30S ribosomal protein S13	Escherichia coli O86:H34 str. 99-3124	-
-	gi|606534404|gb|EYV88339.1|	30S ribosomal protein S13	Escherichia coli O6:H16 str. 99-3165	-
-	gi|606539119|gb|EYV92913.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F7350	-
-	gi|606546717|gb|EYV99896.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2288	-
-	gi|606550926|gb|EYW03845.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2312	-
-	gi|606557892|gb|EYW10628.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2289	-
-	gi|606563155|gb|EYW15494.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2286	-
-	gi|606567357|gb|EYW19501.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2287	-
-	gi|606573329|gb|EYW25348.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2114	-
-	gi|606578046|gb|EYW29569.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2112	-
-	gi|606579781|gb|EYW31184.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2111	-
-	gi|606585431|gb|EYW36672.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2113	-
-	gi|606594268|gb|EYW44922.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2108	-
-	gi|606595215|gb|EYW45807.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2109	-
-	gi|606598097|gb|EYW48550.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2107	-
-	gi|606608911|gb|EYW58753.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2105	-
-	gi|606613535|gb|EYW63107.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2106	-
-	gi|606616542|gb|EYW66047.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2104	-
-	gi|606623285|gb|EYW72391.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2103	-
-	gi|606628418|gb|EYW77189.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2101	-
-	gi|606630199|gb|EYW78905.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2099	-
-	gi|606639493|gb|EYW87647.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 08-4487	-
-	gi|606640894|gb|EYW88906.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 08-4169	-
-	gi|606651786|gb|EYW99384.1|	30S ribosomal protein S13	Escherichia coli O145:NM str. 08-4270	-
-	gi|606657633|gb|EYX04942.1|	30S ribosomal protein S13	Escherichia coli O118:H16 str. 08-3651	-
-	gi|606659955|gb|EYX07106.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 08-3527	-
-	gi|606664179|gb|EYX11089.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 08-3037	-
-	gi|606666417|gb|EYX13276.1|	30S ribosomal protein S13	Escherichia coli O69:H11 str. 07-4281	-
-	gi|606674877|gb|EYX21191.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2097	-
-	gi|606675146|gb|EYX21452.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2098	-
-	gi|606685022|gb|EYX30912.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2096	-
-	gi|606689814|gb|EYX35360.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2094	-
-	gi|606693928|gb|EYX39286.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2093	-
-	gi|606698098|gb|EYX43302.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2092	-
-	gi|606702389|gb|EYX47313.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2091	-
-	gi|606708058|gb|EYX52652.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2090	-
-	gi|606714515|gb|EYX58910.1|	30S ribosomal protein S13	Escherichia coli O104:H4 str. 2011EL-1675A	-
-	gi|606725211|gb|EYX69064.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-1107	-
-	gi|606728650|gb|EYX71969.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2011C-3632	-
-	gi|606734673|gb|EYX77701.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2011C-3679	-
-	gi|606745040|gb|EYX87628.1|	30S ribosomal protein S13	Escherichia coli O156:H25 str. 2011C-3602	-
-	gi|606746449|gb|EYX88999.1|	30S ribosomal protein S13	Escherichia coli O103:H2 str. 2011C-3750	-
-	gi|606749822|gb|EYX92086.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2011C-3537	-
-	gi|606752405|gb|EYX94517.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2011C-3573	-
-	gi|606759761|gb|EYY01514.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2011C-3500	-
-	gi|606763775|gb|EYY05241.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2011C-3362	-
-	gi|606764507|gb|EYY05901.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2011C-3216	-
-	gi|606776573|gb|EYY17359.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2011C-3170	-
-	gi|606777967|gb|EYY18672.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2011C-3108	-
-	gi|606784791|gb|EYY25038.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2011C-3072	-
-	gi|606790262|gb|EYY30312.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2010EL1058	-
-	gi|606792432|gb|EYY32374.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2010C-4989	-
-	gi|606798088|gb|EYY37692.1|	30S ribosomal protein S13	Escherichia coli O153:H2 str. 2010C-5034	-
-	gi|606806300|gb|EYY45416.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2010C-4979C1	-
-	gi|606806660|gb|EYY45752.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2010C-4966	-
-	gi|606815502|gb|EYY54259.1|	30S ribosomal protein S13	Escherichia coli O165:H25 str. 2010C-4874	-
-	gi|606822070|gb|EYY60321.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2010C-4824	-
-	gi|606825826|gb|EYY63907.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2010C-4818	-
-	gi|606826609|gb|EYY64652.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2010C-4799	-
-	gi|606838317|gb|EYY75483.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2010C-4735	-
-	gi|606838930|gb|EYY76074.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2010C-4746	-
-	gi|606845670|gb|EYY82566.1|	30S ribosomal protein S13	Escherichia coli O26:NM str. 2010C-4788	-
-	gi|606850476|gb|EYY87012.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2010C-4732	-
-	gi|606852739|gb|EYY89061.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2010C-4715	-
-	gi|606853041|gb|EYY89352.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2010C-4622	-
-	gi|606868263|gb|EYZ03837.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2010C-4592	-
-	gi|606874855|gb|EYZ10161.1|	30S ribosomal protein S13	Escherichia coli O177:NM str. 2010C-4558	-
-	gi|606879526|gb|EYZ14661.1|	30S ribosomal protein S13	Escherichia coli O145:NM str. 2010C-4557C2	-
-	gi|606888576|gb|EYZ23435.1|	30S ribosomal protein S13	Escherichia coli O103:H2 str. 2010C-4433	-
-	gi|606889967|gb|EYZ24769.1|	30S ribosomal protein S13	Escherichia coli O103:H25 str. 2010C-4529	-
-	gi|606891646|gb|EYZ26076.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 07-3091	-
-	gi|606892332|gb|EYZ26700.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 07-3391	-
-	gi|606900296|gb|EYZ34416.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 06-4039	-
-	gi|606906492|gb|EYZ40295.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 06-3822	-
-	gi|606906811|gb|EYZ40571.1|	30S ribosomal protein S13	Escherichia coli O91:H14 str. 06-3691	-
-	gi|606909618|gb|EYZ43175.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 06-3745	-
-	gi|606922634|gb|EYZ55570.1|	30S ribosomal protein S13	Escherichia coli O55:H7 str. 06-3555	-
-	gi|606926401|gb|EYZ59183.1|	30S ribosomal protein S13	Escherichia coli O79:H7 str. 06-3501	-
-	gi|606930020|gb|EYZ62659.1|	30S ribosomal protein S13	Escherichia coli O118:H16 str. 06-3612	-
-	gi|606937840|gb|EYZ70086.1|	30S ribosomal protein S13	Escherichia coli O145:NM str. 06-3484	-
-	gi|606938576|gb|EYZ70752.1|	30S ribosomal protein S13	Escherichia coli O69:H11 str. 06-3325	-
-	gi|606947226|gb|EYZ78710.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 04-3211	-
-	gi|606948429|gb|EYZ79804.1|	30S ribosomal protein S13	Escherichia coli O118:H16 str. 06-3256	-
-	gi|606950156|gb|EYZ81421.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 06-3003	-
-	gi|606963046|gb|EYZ93819.1|	30S ribosomal protein S13	Escherichia coli O119:H4 str. 03-3458	-
-	gi|606970063|gb|EZA00621.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 03-3484	-
-	gi|606970374|gb|EZA00930.1|	30S ribosomal protein S13	Escherichia coli O174:H21 str. 03-3269	-
-	gi|606975915|gb|EZA06159.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 03-3227	-
-	gi|606984345|gb|EZA13889.1|	30S ribosomal protein S13	Escherichia coli O28ac:NM str. 02-3404	-
-	gi|606985317|gb|EZA14785.1|	30S ribosomal protein S13	Escherichia coli O81:NM str. 02-3012	-
-	gi|606989434|gb|EZA18707.1|	30S ribosomal protein S13	Escherichia coli O113:H21 str. 07-4224	-
-	gi|607002209|gb|EZA30955.1|	30S ribosomal protein S13	Escherichia coli O45:H2 str. 01-3147	-
-	gi|607009185|gb|EZA37629.1|	30S ribosomal protein S13	Escherichia coli O174:H8 str. 04-3038	-
-	gi|607011024|gb|EZA39409.1|	30S ribosomal protein S13	Escherichia coli O103:H11 str. 04-3023	-
-	gi|607015500|gb|EZA43674.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 05-3646	-
-	gi|607373348|gb|EZA66185.1|	30S ribosomal protein S13	Escherichia coli O104:H21 str. 94-3025	-
-	gi|607375433|gb|EZA68107.1|	30S ribosomal protein S13	Escherichia coli O157:H16 str. 98-3133	-
-	gi|607382856|gb|EZA75300.1|	30S ribosomal protein S13	Escherichia coli O6:H16 str. F5656C1	-
-	gi|607386087|gb|EZA78425.1|	30S ribosomal protein S13	Escherichia coli O25:NM str. E2539C1	-
-	gi|607391920|gb|EZA84008.1|	30S ribosomal protein S13	Escherichia coli O111:H8 str. F6627	-
-	gi|607395834|gb|EZA87830.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F6142	-
-	gi|607399701|gb|EZA91629.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. F6714	-
-	gi|607405743|gb|EZA97345.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F6750	-
-	gi|607407285|gb|EZA98823.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F6749	-
-	gi|607415646|gb|EZB06950.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F6751	-
-	gi|607419755|gb|EZB10841.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F7377	-
-	gi|607420833|gb|EZB11876.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F7384	-
-	gi|607429908|gb|EZB20656.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. F7410	-
-	gi|607432913|gb|EZB23478.1|	30S ribosomal protein S13	Escherichia coli O169:H41 str. F9792	-
-	gi|607439579|gb|EZB30029.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. G5303	-
-	gi|607448694|gb|EZB38767.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. H2498	-
-	gi|607450152|gb|EZB40178.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. H2495	-
-	gi|607457967|gb|EZB47891.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1420	-
-	gi|607461200|gb|EZB50952.1|	30S ribosomal protein S13	Escherichia coli O15:H18 str. K1516	-
-	gi|607462103|gb|EZB51797.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1792	-
-	gi|607462535|gb|EZB52216.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1793	-
-	gi|607477265|gb|EZB66722.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1845	-
-	gi|607486110|gb|EZB75371.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1796	-
-	gi|607486776|gb|EZB76035.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1795	-
-	gi|607489500|gb|EZB78709.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1845	-
-	gi|607492927|gb|EZB82047.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2188	-
-	gi|607498782|gb|EZB87698.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1927	-
-	gi|607503151|gb|EZB92023.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K1921	-
-	gi|607507520|gb|EZB96298.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2192	-
-	gi|607510127|gb|EZB98845.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2324	-
-	gi|607514303|gb|EZC02896.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2191	-
-	gi|607529224|gb|EZC17469.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2581	-
-	gi|607531818|gb|EZC20019.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2622	-
-	gi|607535130|gb|EZC23250.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2854	-
-	gi|607536634|gb|EZC24733.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K4396	-
-	gi|607537243|gb|EZC25340.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K2845	-
-	gi|607546186|gb|EZC34077.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K4405	-
-	gi|607555889|gb|EZC43572.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K4406	-
-	gi|607559443|gb|EZC46895.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. K5198	-
-	gi|607560973|gb|EZC48370.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K4527	-
-	gi|607568121|gb|EZC55345.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5418	-
-	gi|607570554|gb|EZC57744.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. K5269	-
-	gi|607582589|gb|EZC69585.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5448	-
-	gi|607589036|gb|EZC75949.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5453	-
-	gi|607589381|gb|EZC76293.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5449	-
-	gi|607595675|gb|EZC82464.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5460	-
-	gi|607597560|gb|EZC84304.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5467	-
-	gi|607607277|gb|EZC93798.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5602	-
-	gi|607611900|gb|EZC98347.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5607	-
-	gi|607617132|gb|EZD03430.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5609	-
-	gi|607622041|gb|EZD08274.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K5852	-
-	gi|607628380|gb|EZD14430.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K6676	-
-	gi|607630902|gb|EZD16898.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K6590	-
-	gi|607636389|gb|EZD22083.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6722	-
-	gi|607638466|gb|EZD24087.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K6687	-
-	gi|607641214|gb|EZD26774.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6723	-
-	gi|607654379|gb|EZD39488.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6728	-
-	gi|607655534|gb|EZD40593.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6895	-
-	gi|607658539|gb|EZD43463.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6890	-
-	gi|607665852|gb|EZD50393.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6897	-
-	gi|607669021|gb|EZD53481.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6898	-
-	gi|607672776|gb|EZD57163.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6904	-
-	gi|607674752|gb|EZD59097.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6908	-
-	gi|607680668|gb|EZD64762.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. K6915	-
-	gi|607687721|gb|EZD71545.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. K7140	-
-	gi|607694557|gb|EZD78070.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 08-4529	-
-	gi|607694956|gb|EZD78421.1|	30S ribosomal protein S13	Escherichia coli O39:NM str. F8704-2	-
-	gi|607696817|gb|EZD80170.1|	30S ribosomal protein S13	Escherichia coli O157:NM str. 08-4540	-
-	gi|607713401|gb|EZD96203.1|	30S ribosomal protein S13	Escherichia coli O91:H14 str. 2009C-3227	-
-	gi|607717352|gb|EZD99974.1|	30S ribosomal protein S13	Escherichia coli O145:H28 str. 2009C-3292	-
-	gi|607717671|gb|EZE00279.1|	30S ribosomal protein S13	Escherichia coli O69:H11 str. 08-4661	-
-	gi|607718798|gb|EZE01384.1|	30S ribosomal protein S13	Escherichia coli O103:H2 str. 2009C-3279	-
-	gi|607730397|gb|EZE12824.1|	30S ribosomal protein S13	Escherichia coli O121:H7 str. 2009C-3299	-
-	gi|607735431|gb|EZE17486.1|	30S ribosomal protein S13	Escherichia coli O69:H11 str. 2009C-3601	-
-	gi|607738163|gb|EZE20022.1|	30S ribosomal protein S13	Escherichia coli O123:H11 str. 2009C-3307	-
-	gi|607739944|gb|EZE21755.1|	30S ribosomal protein S13	Escherichia coli O45:H2 str. 2009C-3686	-
-	gi|607754514|gb|EZE35833.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2009C-4006	-
-	gi|607756064|gb|EZE37333.1|	30S ribosomal protein S13	Escherichia coli O91:NM str. 2009C-3745	-
-	gi|607757224|gb|EZE38442.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2009C-4050	-
-	gi|607760856|gb|EZE41920.1|	30S ribosomal protein S13	Escherichia coli O111:NM str. 2009C-4052	-
-	gi|607773852|gb|EZE54481.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2009C-4258	-
-	gi|607776065|gb|EZE56601.1|	30S ribosomal protein S13	Escherichia coli O118:H16 str. 2009C-4446	-
-	gi|607782355|gb|EZE62731.1|	30S ribosomal protein S13	Escherichia coli O91:H21 str. 2009C-4646	-
-	gi|607785468|gb|EZE65778.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2009C-4750	-
-	gi|607791843|gb|EZE71956.1|	30S ribosomal protein S13	Escherichia coli O45:H2 str. 2009C-4780	-
-	gi|607799183|gb|EZE79070.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2009EL1302	-
-	gi|607800177|gb|EZE80017.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2009EL1449	-
-	gi|607808247|gb|EZE87945.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2009EL1913	-
-	gi|607810084|gb|EZE89765.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2009EL1449	-
-	gi|607816224|gb|EZE95502.1|	30S ribosomal protein S13	Escherichia coli O145:NM str. 2010C-3508	-
-	gi|607817489|gb|EZE96695.1|	30S ribosomal protein S13	Escherichia coli O121:H19 str. 2010C-3794	-
-	gi|607823172|gb|EZF01097.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2313	-
-	gi|607823342|gb|EZF01263.1|	30S ribosomal protein S13	Escherichia coli O157:H7 str. 2011EL-2290	-
-	gi|608090982|gb|EZG30200.1|	30S ribosomal protein S13	Escherichia coli E1728	-
-	gi|608650215|gb|EZG45567.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 03-3500	-
-	gi|608651952|gb|EZG47159.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 06-3464	-
-	gi|608662785|gb|EZG57038.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-4819	-
-	gi|608663800|gb|EZG57915.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-4430	-
-	gi|608674174|gb|EZG67483.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-4834	-
-	gi|608681007|gb|EZG73732.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-5028	-
-	gi|608687740|gb|EZG79680.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010EL-1699	-
-	gi|608688360|gb|EZG80222.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2011C-3270	-
-	gi|608701039|gb|EZG92024.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2011C-3282	-
-	gi|608703245|gb|EZG94017.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2011C-3506	-
-	gi|608709664|gb|EZH00213.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2011C-3387	-
-	gi|608716006|gb|EZH05943.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2011C-3655	-
-	gi|608718469|gb|EZH08203.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2009C-3689	-
-	gi|608724334|gb|EZH13874.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2009C-3612	-
-	gi|608732902|gb|EZH21612.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2009C-3996	-
-	gi|608734000|gb|EZH22609.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2009C-4760	-
-	gi|608741731|gb|EZH30007.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2009C-4826	-
-	gi|608748022|gb|EZH35743.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-3051	-
-	gi|608751282|gb|EZH38664.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-3871	-
-	gi|608755459|gb|EZH42624.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-3472	-
-	gi|608760301|gb|EZH47179.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-3902	-
-	gi|608765641|gb|EZH52012.1|	30S ribosomal protein S13	Escherichia coli O26:H11 str. 2010C-4244	-
-	gi|611012110|gb|EZJ16984.1|	30S ribosomal protein S13	Escherichia coli 1-176-05_S4_C3	-
-	gi|611012648|gb|EZJ17515.1|	30S ribosomal protein S13	Escherichia coli 1-182-04_S4_C3	-
-	gi|611022229|gb|EZJ26827.1|	30S ribosomal protein S13	Escherichia coli 1-392-07_S4_C2	-
-	gi|611029447|gb|EZJ33626.1|	30S ribosomal protein S13	Escherichia coli 1-250-04_S4_C2	-
-	gi|611031579|gb|EZJ35685.1|	30S ribosomal protein S13	Escherichia coli 2-005-03_S4_C3	-
-	gi|611035205|gb|EZJ39232.1|	30S ribosomal protein S13	Escherichia coli 1-182-04_S4_C2	-
-	gi|611045107|gb|EZJ48861.1|	30S ribosomal protein S13	Escherichia coli 2-005-03_S4_C2	-
