Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
TRINITY_DN85452_c0_g4_i1	gi|499527999|emb|CCI74358.1|	unnamed protein product	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	1.2185e-35
-	gi|499529229|emb|CCI75589.1|	unnamed protein product	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	-
TRINITY_DN85452_c0_g5_i3	gi|940204654|gb|KPY16424.1|	Uncharacterized protein ALO55_04102	Pseudomonas savastanoi pv. phaseolicola	8.21564e-47
TRINITY_DN85461_c0_g1_i2	gi|332028507|gb|EGI68546.1|	DNA-directed RNA polymerase I subunit RPA2	Acromyrmex echinatior	1.51172e-45
TRINITY_DN85456_c0_g1_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	5.91191e-47
TRINITY_DN85456_c1_g1_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	2.34419e-63
TRINITY_DN85456_c1_g2_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	3.70232e-28
TRINITY_DN85456_c1_g3_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	3.3019e-50
TRINITY_DN85456_c1_g4_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	1.25288e-29
TRINITY_DN85456_c1_g5_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	2.96196e-49
TRINITY_DN85456_c2_g1_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	2.25023e-29
TRINITY_DN85456_c3_g1_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	4.30724e-39
TRINITY_DN85456_c4_g1_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	5.92366e-19
TRINITY_DN85456_c5_g1_i1	gi|61162138|dbj|BAD91057.1|	Le-cadherin	Ligia exotica	1.83002e-31
TRINITY_DN85482_c2_g1_i1	gi|646711047|gb|KDR16380.1|	Protein charlatan	Zootermopsis nevadensis	1.88724e-57
TRINITY_DN85407_c0_g1_i1	gi|934152433|gb|KPM03250.1|	RNA recognition motif-containing protein	Sarcoptes scabiei	8.61046e-61
TRINITY_DN85407_c0_g1_i2	gi|934152433|gb|KPM03250.1|	RNA recognition motif-containing protein	Sarcoptes scabiei	4.74046e-65
TRINITY_DN85406_c0_g2_i1	gi|646709823|gb|KDR15512.1|	DNA repair endonuclease XPF	Zootermopsis nevadensis	3.94252e-83
TRINITY_DN85444_c2_g1_i1	gi|942526934|gb|ALL27072.1|	vascular endothelial growth factor 2	Litopenaeus vannamei	9.94303e-36
TRINITY_DN85444_c2_g1_i2	gi|942526934|gb|ALL27072.1|	vascular endothelial growth factor 2	Litopenaeus vannamei	2.09037e-36
TRINITY_DN85418_c0_g1_i1	gi|595458441|gb|EXX62497.1|	Rex2p	Rhizophagus irregularis DAOM 197198w	1.97835e-12
TRINITY_DN85418_c0_g2_i1	gi|148225871|ref|NP_001088822.1|	RNA exonuclease 2	Xenopus laevis	6.05292e-87
-	gi|126631799|gb|AAI33811.1|	LOC496097 protein	Xenopus laevis	-
TRINITY_DN85418_c0_g2_i2	gi|148225871|ref|NP_001088822.1|	RNA exonuclease 2	Xenopus laevis	5.18211e-88
-	gi|126631799|gb|AAI33811.1|	LOC496097 protein	Xenopus laevis	-
TRINITY_DN85455_c0_g2_i1	gi|311697307|gb|ADQ00177.1|	40S ribosomal protein S8	Chlamydomonas sp. ICE-L	1.78302e-09
TRINITY_DN85462_c2_g1_i1	gi|646716961|gb|KDR19988.1|	Ankyrin repeat domain-containing protein 27	Zootermopsis nevadensis	5.93137e-31
TRINITY_DN85462_c2_g1_i2	gi|646716961|gb|KDR19988.1|	Ankyrin repeat domain-containing protein 27	Zootermopsis nevadensis	3.1319e-23
TRINITY_DN85462_c2_g1_i3	gi|646716961|gb|KDR19988.1|	Ankyrin repeat domain-containing protein 27	Zootermopsis nevadensis	9.89102e-26
TRINITY_DN85457_c0_g1_i1	gi|721363824|gb|AIX09983.1|	cap-n-collar, partial	Parhyale hawaiensis	1.7673e-89
-	gi|124412946|emb|CAK78094.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124429720|emb|CAK94510.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN85473_c0_g2_i1	gi|282721116|ref|NP_001164230.1|	mitochondrial acyl carrier protein 1 isoform B	Tribolium castaneum	1.67692e-42
-	gi|270012710|gb|EFA09158.1|	mitochondrial acyl carrier protein 1 isoform A	Tribolium castaneum	-
TRINITY_DN85473_c0_g2_i2	gi|195376499|ref|XP_002047034.1|	GJ12150	Drosophila virilis	1.75129e-51
TRINITY_DN85473_c0_g2_i3	gi|282721114|ref|NP_001164229.1|	mitochondrial acyl carrier protein 1 isoform A	Tribolium castaneum	3.55161e-45
-	gi|270012711|gb|EFA09159.1|	mitochondrial acyl carrier protein 1 isoform B	Tribolium castaneum	-
TRINITY_DN85468_c0_g1_i1	gi|829195508|ref|XP_001025535.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	4.91163e-172
-	gi|586726472|gb|EAS05290.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	-
TRINITY_DN85468_c0_g2_i1	gi|829195508|ref|XP_001025535.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	1.79674e-62
-	gi|586726472|gb|EAS05290.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	-
TRINITY_DN85466_c0_g1_i1	gi|646713432|gb|KDR17778.1|	DNA ligase 4	Zootermopsis nevadensis	1.14336e-15
TRINITY_DN85466_c0_g2_i1	gi|675388213|gb|KFM81110.1|	DNA ligase 4, partial	Stegodyphus mimosarum	2.95854e-105
TRINITY_DN85466_c0_g2_i2	gi|675388213|gb|KFM81110.1|	DNA ligase 4, partial	Stegodyphus mimosarum	1.41752e-86
TRINITY_DN80993_c2_g1_i1	gi|157132409|ref|XP_001656030.1|	AAEL012418-PA	Aedes aegypti	2.01571e-15
-	gi|108871188|gb|EAT35413.1|	AAEL012418-PA	Aedes aegypti	-
TRINITY_DN80993_c2_g2_i1	gi|732769104|gb|KHJ80091.1|	deoxyribonuclease-2 domain protein	Oesophagostomum dentatum	2.63212e-08
TRINITY_DN80988_c0_g1_i1	gi|954187943|gb|KRX00771.1|	Armadillo-type fold	Pseudocohnilembus persalinus	3.01933e-36
TRINITY_DN80988_c0_g2_i1	gi|954187943|gb|KRX00771.1|	Armadillo-type fold	Pseudocohnilembus persalinus	3.01933e-36
TRINITY_DN80988_c1_g1_i1	gi|954187943|gb|KRX00771.1|	Armadillo-type fold	Pseudocohnilembus persalinus	5.3628e-65
TRINITY_DN80935_c0_g2_i1	gi|195569739|ref|XP_002102866.1|	GD20131	Drosophila simulans	1.84817e-18
-	gi|194198793|gb|EDX12369.1|	GD20131, partial	Drosophila simulans	-
TRINITY_DN80989_c0_g1_i1	gi|303387470|gb|ADM15669.1|	myosin Va	Eriocheir sinensis	1.45863e-65
TRINITY_DN80989_c1_g1_i1	gi|303387470|gb|ADM15669.1|	myosin Va	Eriocheir sinensis	5.24633e-87
TRINITY_DN80954_c0_g1_i1	gi|829162883|ref|XP_012652358.1|	small guanosine triphosphatase family Ras-related in brain (Rab) family protein	Tetrahymena thermophila SB210	1.19714e-14
-	gi|586740864|gb|EWS75120.1|	small guanosine triphosphatase family Ras-related in brain (Rab) family protein	Tetrahymena thermophila SB210	-
TRINITY_DN80986_c0_g1_i1	gi|229595401|ref|XP_001033130.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	5.4291e-66
-	gi|225566255|gb|EAR85467.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	-
TRINITY_DN80901_c0_g1_i1	gi|198466220|ref|XP_001353930.2|	GA19434, partial	Drosophila pseudoobscura pseudoobscura	6.6163e-07
TRINITY_DN80904_c0_g1_i1	gi|829199619|ref|XP_001028105.2|	SNF2 family amine-terminal protein	Tetrahymena thermophila SB210	7.78796e-14
-	gi|586723774|gb|EAS07863.2|	SNF2 family amine-terminal protein	Tetrahymena thermophila SB210	-
TRINITY_DN80904_c1_g1_i1	gi|954197374|gb|KRX10060.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	1.26193e-20
TRINITY_DN80946_c0_g1_i1	gi|187610687|gb|ACD13592.1|	small nuclear ribonucleoprotein polypeptide G	Penaeus monodon	4.16006e-25
-	gi|408842889|gb|AFU93450.1|	small nuclear ribonucleoprotein polypeptide G	Litopenaeus vannamei	-
TRINITY_DN80915_c0_g1_i1	gi|675368181|gb|KFM61083.1|	Solute carrier family 43 member 3, partial	Stegodyphus mimosarum	1.46717e-45
TRINITY_DN80915_c0_g1_i2	gi|675368181|gb|KFM61083.1|	Solute carrier family 43 member 3, partial	Stegodyphus mimosarum	1.42792e-45
TRINITY_DN80983_c0_g1_i1	gi|938082230|gb|KPP77530.1|	GPI ethanolamine phosphate transferase 1-like	Scleropages formosus	1.48766e-34
TRINITY_DN80925_c0_g1_i1	gi|146185369|ref|XP_001031655.2|	kelch motif protein	Tetrahymena thermophila SB210	9.66063e-124
-	gi|146142715|gb|EAR83992.2|	kelch motif protein	Tetrahymena thermophila SB210	-
TRINITY_DN80925_c0_g2_i1	gi|146185369|ref|XP_001031655.2|	kelch motif protein	Tetrahymena thermophila SB210	9.66063e-124
-	gi|146142715|gb|EAR83992.2|	kelch motif protein	Tetrahymena thermophila SB210	-
TRINITY_DN80990_c1_g1_i1	gi|675373842|gb|KFM66744.1|	MAGUK p55 subfamily member 5, partial	Stegodyphus mimosarum	8.3656e-17
TRINITY_DN80956_c1_g1_i1	gi|146162500|ref|XP_001009542.2|	CD36 family protein	Tetrahymena thermophila SB210	8.02938e-08
-	gi|146146401|gb|EAR89297.2|	CD36 family protein	Tetrahymena thermophila SB210	-
-	gi|124417749|emb|CAK82752.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124406618|emb|CAK72037.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124406618|emb|CAK72037.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80916_c0_g1_i1	gi|118372870|ref|XP_001019629.1|	cytochrome C peroxidase	Tetrahymena thermophila SB210	8.09503e-53
-	gi|89301396|gb|EAR99384.1|	cytochrome C peroxidase	Tetrahymena thermophila SB210	-
TRINITY_DN80916_c1_g1_i1	gi|954192084|gb|KRX04840.1|	heme peroxidase	Pseudocohnilembus persalinus	3.4661e-19
TRINITY_DN80916_c1_g2_i1	gi|954192084|gb|KRX04840.1|	heme peroxidase	Pseudocohnilembus persalinus	7.26562e-29
TRINITY_DN80916_c1_g3_i1	gi|954192084|gb|KRX04840.1|	heme peroxidase	Pseudocohnilembus persalinus	7.26562e-29
TRINITY_DN80919_c1_g1_i1	gi|914574594|gb|KOB76865.1|	Brain tumor protein	Operophtera brumata	4.18099e-19
TRINITY_DN80919_c2_g1_i1	gi|646718963|gb|KDR21251.1|	B-box type zinc finger protein ncl-1, partial	Zootermopsis nevadensis	4.08377e-15
TRINITY_DN80918_c0_g1_i1	gi|952520901|gb|KRT81174.1|	C2 domain containing protein	Oryctes borbonicus	2.22017e-34
TRINITY_DN80952_c0_g1_i1	gi|954193033|gb|KRX05783.1|	FAD/NAD-linked reductase, dimerization domain	Pseudocohnilembus persalinus	8.28112e-31
-	gi|307188196|gb|EFN73028.1|	PDZ domain-containing protein 8	Camponotus floridanus	-
-	gi|124426424|emb|CAK91206.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84473_c2_g1_i1	gi|696297003|ref|WP_032872561.1|	MULTISPECIES: copper oxidase	Bacillus subtilis group	9.65737e-15
-	gi|679911316|gb|KFX40354.1|	copper oxidase	Bacillus amyloliquefaciens	-
-	gi|949329794|gb|KRQ88601.1|	copper oxidase	Bacillus methylotrophicus	-
-	gi|951625853|gb|KRT33633.1|	copper oxidase	Bacillus methylotrophicus	-
TRINITY_DN84488_c0_g1_i1	gi|550222144|ref|WP_022590280.1|	Sulphatase-modifying factor	Vibrio nigripulchritudo	1.62231e-120
TRINITY_DN84465_c2_g2_i1	gi|118396891|ref|XP_001030782.1|	importin subunit alpha	Tetrahymena thermophila SB210	8.53574e-23
-	gi|89285096|gb|EAR83119.1|	importin subunit alpha	Tetrahymena thermophila SB210	-
TRINITY_DN84465_c3_g1_i1	gi|514691812|ref|XP_004993479.1|	importin subunit alpha-B	Salpingoeca rosetta	1.75382e-09
-	gi|326428346|gb|EGD73916.1|	importin subunit alpha-B	Salpingoeca rosetta	-
TRINITY_DN84414_c1_g2_i1	gi|326578477|gb|ADZ95821.1|	reverse transcriptase, partial	Araschnia levana	1.38915e-07
TRINITY_DN84424_c0_g1_i1	gi|675384546|gb|KFM77443.1|	Protein SMG8, partial	Stegodyphus mimosarum	3.53279e-71
TRINITY_DN84424_c0_g2_i1	gi|675384546|gb|KFM77443.1|	Protein SMG8, partial	Stegodyphus mimosarum	2.68875e-30
TRINITY_DN84422_c1_g1_i1	gi|952521809|gb|KRT81855.1|	K Homology domain containing protein, partial	Oryctes borbonicus	4.21094e-33
-	gi|124403329|emb|CAK68793.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124416825|emb|CAK81851.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124416825|emb|CAK81851.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84429_c0_g1_i1	gi|32139920|emb|CAD62256.1|	vacuolar H(+)-ATPase subunit a isoform 1	Paramecium tetraurelia	2.21922e-09
TRINITY_DN84429_c1_g1_i1	gi|74834093|emb|CAI44447.1|	V-ATPase a subunit 9_1 isotype of the V0 sector	Paramecium tetraurelia	2.62482e-06
TRINITY_DN84450_c0_g1_i1	gi|338224448|gb|AEI88102.1|	endonuclease-reverse transcriptase-like protein	Scylla paramamosain	2.8895e-10
TRINITY_DN84450_c0_g2_i1	gi|338224448|gb|AEI88102.1|	endonuclease-reverse transcriptase-like protein	Scylla paramamosain	1.66021e-07
TRINITY_DN84450_c0_g3_i1	gi|338224448|gb|AEI88102.1|	endonuclease-reverse transcriptase-like protein	Scylla paramamosain	3.14413e-10
TRINITY_DN84460_c1_g1_i1	gi|118380248|ref|XP_001023288.1|	fatty acid desaturase	Tetrahymena thermophila SB210	1.74145e-19
-	gi|89305055|gb|EAS03043.1|	fatty acid desaturase	Tetrahymena thermophila SB210	-
TRINITY_DN84460_c2_g1_i1	gi|544213982|ref|XP_005537138.1|	similar to alkane hydroxylase	Cyanidioschyzon merolae strain 10D	8.7074e-07
-	gi|449017700|dbj|BAM81102.1|	similar to alkane hydroxylase	Cyanidioschyzon merolae strain 10D	-
TRINITY_DN84460_c2_g2_i1	gi|544213982|ref|XP_005537138.1|	similar to alkane hydroxylase	Cyanidioschyzon merolae strain 10D	3.35585e-07
-	gi|449017700|dbj|BAM81102.1|	similar to alkane hydroxylase	Cyanidioschyzon merolae strain 10D	-
-	gi|124401666|emb|CAK67142.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84460_c5_g1_i1	gi|118399899|ref|XP_001032273.1|	fatty acid desaturase	Tetrahymena thermophila SB210	2.61361e-07
-	gi|89286613|gb|EAR84610.1|	fatty acid desaturase	Tetrahymena thermophila SB210	-
TRINITY_DN84498_c0_g1_i1	gi|675368539|gb|KFM61441.1|	Protein crumb, partial	Stegodyphus mimosarum	7.32623e-57
TRINITY_DN84443_c0_g1_i1	gi|760485122|gb|AJP31314.1|	broad-complex-like protein	Macrobrachium nipponense	7.11094e-45
TRINITY_DN84464_c0_g1_i2	gi|521038808|gb|EPQ20584.1|	Transmembrane protein 107	Myotis brandtii	8.95884e-10
TRINITY_DN84495_c0_g1_i1	gi|925681571|gb|KOX78298.1|	Methyltransferase-like protein 17, mitochondrial	Melipona quadrifasciata	1.35538e-26
TRINITY_DN84470_c1_g1_i2	gi|586962498|gb|AHK05637.1|	ATP-binding cassette transporter sub-family B member 8	Tigriopus japonicus	1.34799e-26
TRINITY_DN84470_c1_g1_i3	gi|586962498|gb|AHK05637.1|	ATP-binding cassette transporter sub-family B member 8	Tigriopus japonicus	1.23794e-26
TRINITY_DN84463_c0_g2_i1	gi|315455133|gb|ADU25463.1|	mutant C-type lectin	Litopenaeus vannamei	1.24669e-07
TRINITY_DN84482_c0_g1_i1	gi|827428208|gb|AKJ08104.1|	trypsin domain protein	Archangium gephyra	5.21981e-11
-	gi|124401645|emb|CAK67122.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84492_c0_g2_i1	gi|146162440|ref|XP_001009641.2|	methylisocitrate lyase	Tetrahymena thermophila SB210	2.76251e-57
-	gi|146146382|gb|EAR89396.2|	methylisocitrate lyase	Tetrahymena thermophila SB210	-
TRINITY_DN82346_c0_g2_i1	gi|389609267|dbj|BAM18245.1|	similar to CG30415	Papilio xuthus	5.76294e-10
TRINITY_DN82367_c1_g1_i1	gi|503631430|ref|WP_013865506.1|	membrane dipeptidase	Microlunatus phosphovorus	1.58809e-24
-	gi|334688092|dbj|BAK37677.1|	dipeptidase	Microlunatus phosphovorus NM-1	-
TRINITY_DN82333_c0_g1_i1	gi|829161344|ref|XP_001010411.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	2.67648e-46
-	gi|586741367|gb|EAR90166.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	-
TRINITY_DN82333_c0_g2_i1	gi|829161344|ref|XP_001010411.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	1.25468e-07
-	gi|586741367|gb|EAR90166.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	-
TRINITY_DN82333_c0_g3_i1	gi|829161344|ref|XP_001010411.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	2.33141e-17
-	gi|586741367|gb|EAR90166.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	-
TRINITY_DN82360_c0_g1_i1	gi|646713887|gb|KDR18063.1|	Ankyrin repeat domain-containing protein 13B	Zootermopsis nevadensis	2.95036e-29
TRINITY_DN82360_c0_g2_i1	gi|646713887|gb|KDR18063.1|	Ankyrin repeat domain-containing protein 13B	Zootermopsis nevadensis	3.79489e-72
TRINITY_DN82341_c0_g1_i1	gi|675371336|gb|KFM64238.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	3.40939e-10
TRINITY_DN82320_c0_g1_i1	gi|58393315|ref|XP_319985.2|	AGAP009209-PA	Anopheles gambiae str. PEST	1.00663e-54
-	gi|74839219|sp|Q7PVQ9.2|RPB11_ANOGA	PB11_ANOGA RecName: Full=DNA-directed RNA polymerase II subunit RPB11; Short=RNA polymerase II subunit B11; AltName: Full=DNA-directed RNA polymerase II subunit 	RPB11_ANOGA RecName: Full=DNA-directed RNA polymerase II subunit RPB11; Short=RNA polymerase II subunit B11; AltName: Full=DNA-directed RNA polymerase II subunit J	-
-	gi|55235548|gb|EAA14713.2|	AGAP009209-PA	Anopheles gambiae str. PEST	-
TRINITY_DN82320_c0_g1_i2	gi|646720040|gb|KDR21907.1|	DNA-directed RNA polymerase II subunit RPB11	Zootermopsis nevadensis	8.14267e-39
TRINITY_DN82313_c0_g1_i1	gi|502265449|ref|WP_012745931.1|	catalase	Variovorax paradoxus	3.54346e-19
-	gi|239800364|gb|ACS17431.1|	Catalase	Variovorax paradoxus S110	-
TRINITY_DN82313_c2_g1_i1	gi|134077527|emb|CAK96671.1|	unnamed protein product	Aspergillus niger	2.04857e-07
TRINITY_DN82313_c2_g2_i1	gi|134077527|emb|CAK96671.1|	unnamed protein product	Aspergillus niger	2.07896e-07
-	gi|124397453|emb|CAK62958.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82311_c0_g2_i1	gi|646693178|gb|KDR07632.1|	WSC domain-containing protein 1	Zootermopsis nevadensis	1.5737e-20
TRINITY_DN82307_c3_g1_i2	gi|307209905|gb|EFN86684.1|	Neutral ceramidase	Harpegnathos saltator	1.46069e-63
TRINITY_DN82307_c3_g1_i5	gi|576695019|gb|EUB58596.1|	Neutral ceramidase	Echinococcus granulosus	4.1786e-17
TRINITY_DN82338_c0_g1_i1	gi|646719713|gb|KDR21731.1|	Rho GTPase-activating protein 1	Zootermopsis nevadensis	1.90907e-110
TRINITY_DN82353_c0_g1_i1	gi|675371177|gb|KFM64079.1|	Golgi apparatus protein 1, partial	Stegodyphus mimosarum	2.11446e-102
TRINITY_DN82387_c1_g1_i1	gi|307197387|gb|EFN78662.1|	Apolipophorins	Harpegnathos saltator	2.83513e-13
TRINITY_DN82361_c2_g1_i1	gi|646710075|gb|KDR15695.1|	Mediator of RNA polymerase II transcription subunit 29	Zootermopsis nevadensis	4.3231e-18
-	gi|124410190|emb|CAK75432.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82376_c0_g1_i1	gi|954480486|gb|KRZ10348.1|	Structural maintenance of chromosomes protein 6	Trichinella zimbabwensis	2.35903e-06
TRINITY_DN82359_c0_g1_i1	gi|822092975|gb|AKH61204.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	4.21821e-96
-	gi|822092977|gb|AKH61205.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092979|gb|AKH61206.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092981|gb|AKH61207.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092983|gb|AKH61208.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092985|gb|AKH61209.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092987|gb|AKH61210.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092989|gb|AKH61211.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092991|gb|AKH61212.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092993|gb|AKH61213.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092995|gb|AKH61214.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena sp. nsp15	-
-	gi|822092997|gb|AKH61215.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092999|gb|AKH61216.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093001|gb|AKH61217.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093003|gb|AKH61218.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093005|gb|AKH61219.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093007|gb|AKH61220.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093009|gb|AKH61221.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093011|gb|AKH61222.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093013|gb|AKH61223.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093015|gb|AKH61224.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
TRINITY_DN82359_c0_g2_i1	gi|822092975|gb|AKH61204.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	4.21821e-96
-	gi|822092977|gb|AKH61205.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092979|gb|AKH61206.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092981|gb|AKH61207.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092983|gb|AKH61208.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092985|gb|AKH61209.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092987|gb|AKH61210.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092989|gb|AKH61211.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092991|gb|AKH61212.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092993|gb|AKH61213.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092995|gb|AKH61214.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena sp. nsp15	-
-	gi|822092997|gb|AKH61215.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092999|gb|AKH61216.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093001|gb|AKH61217.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093003|gb|AKH61218.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093005|gb|AKH61219.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093007|gb|AKH61220.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093009|gb|AKH61221.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093011|gb|AKH61222.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093013|gb|AKH61223.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093015|gb|AKH61224.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
TRINITY_DN82359_c1_g1_i1	gi|954194254|gb|KRX06990.1|	Tubulin/FtsZ, GTPase domain	Pseudocohnilembus persalinus	1.84817e-46
TRINITY_DN82359_c2_g1_i1	gi|71090024|gb|AAZ23863.1|	alpha-tubulin	Sterkiella histriomuscorum	1.3167e-46
TRINITY_DN82359_c2_g2_i1	gi|71090024|gb|AAZ23863.1|	alpha-tubulin	Sterkiella histriomuscorum	1.3167e-46
