Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
-	gi|116126412|gb|EAL39853.2|	AGAP005533-PA	Anopheles gambiae str. PEST	-
TRINITY_DN77638_c0_g2_i1	gi|549048332|emb|CCX31905.1|	Similar to 26S proteasome regulatory subunit rpn10; acc. no. O94444	Pyronema omphalodes CBS 100304	2.67618e-31
TRINITY_DN77638_c1_g1_i1	gi|557722196|dbj|GAD98999.1|	26S proteasome regulatory subunit S5A	Byssochlamys spectabilis No. 5	1.26371e-23
TRINITY_DN77638_c1_g2_i1	gi|549048332|emb|CCX31905.1|	Similar to 26S proteasome regulatory subunit rpn10; acc. no. O94444	Pyronema omphalodes CBS 100304	1.36868e-27
TRINITY_DN77638_c1_g3_i1	gi|501752677|emb|CCG83455.1|	26S proteasome regulatory subunit S5A	Taphrina deformans PYCC 5710	2.22627e-22
TRINITY_DN77680_c0_g1_i1	gi|607367273|gb|EZA61420.1|	Histone H2A.V, partial	Cerapachys biroi	1.93571e-63
-	gi|915669559|gb|KOC71067.1|	Histone H2A.V, partial	Habropoda laboriosa	-
-	gi|925680817|gb|KOX77603.1|	Histone H2A.V, partial	Melipona quadrifasciata	-
TRINITY_DN33479_c0_g1_i1	gi|223972270|dbj|BAH23312.1|	cuticle protein5a	Daphnia magna	5.66848e-07
TRINITY_DN33214_c0_g1_i1	gi|347963269|ref|XP_310987.5|	AGAP000153-PA	Anopheles gambiae str. PEST	3.39671e-33
-	gi|333467280|gb|EAA06514.5|	AGAP000153-PA	Anopheles gambiae str. PEST	-
TRINITY_DN70016_c0_g1_i1	gi|733450892|gb|AIZ97770.1|	Daxx	Litopenaeus vannamei	4.93784e-13
TRINITY_DN70043_c0_g1_i1	gi|675385175|gb|KFM78072.1|	Protein FAM59A, partial	Stegodyphus mimosarum	1.63032e-20
TRINITY_DN70063_c1_g1_i1	gi|646709988|gb|KDR15627.1|	Sorting nexin-9	Zootermopsis nevadensis	2.7302e-64
TRINITY_DN70024_c0_g2_i1	gi|675386661|gb|KFM79558.1|	Intraflagellar transport protein 140-like protein, partial	Stegodyphus mimosarum	5.66686e-37
TRINITY_DN91157_c0_g1_i1	gi|646720112|gb|KDR21959.1|	Plasma alpha-L-fucosidase	Zootermopsis nevadensis	0.0
-	gi|405952254|gb|EKC20088.1|	GC-rich sequence DNA-binding factor-like protein	Crassostrea gigas	-
TRINITY_DN91160_c0_g1_i2	gi|344245367|gb|EGW01471.1|	GC-rich sequence DNA-binding factor-like	Cricetulus griseus	2.44243e-10
TRINITY_DN91160_c1_g1_i1	gi|3913352|sp|Q27712.1|CP2L1_PANAR	P2L1_PANAR RecName: Full=Cytochrome P450 2L1; AltName: Full=CYPIIL1	Panulirus argus	1.00675e-128
-	gi|1304740|gb|AAB03106.1|	cytochrome P450	Panulirus argus	-
TRINITY_DN91160_c1_g1_i2	gi|3913352|sp|Q27712.1|CP2L1_PANAR	P2L1_PANAR RecName: Full=Cytochrome P450 2L1; AltName: Full=CYPIIL1	Panulirus argus	1.71035e-74
-	gi|1304740|gb|AAB03106.1|	cytochrome P450	Panulirus argus	-
TRINITY_DN91149_c0_g1_i1	gi|158296783|ref|XP_317131.4|	AGAP008330-PA	Anopheles gambiae str. PEST	3.94709e-33
-	gi|157014877|gb|EAA12421.4|	AGAP008330-PA	Anopheles gambiae str. PEST	-
TRINITY_DN91107_c1_g1_i2	gi|118786837|ref|XP_315690.3|	AGAP005673-PA	Anopheles gambiae str. PEST	2.00537e-63
-	gi|116126513|gb|EAA11809.3|	AGAP005673-PA	Anopheles gambiae str. PEST	-
TRINITY_DN91171_c0_g1_i4	gi|405977895|gb|EKC42322.1|	Type I iodothyronine deiodinase	Crassostrea gigas	5.26706e-32
TRINITY_DN91161_c1_g3_i1	gi|263202185|gb|ACY70394.1|	endoglucanase	Porcellio scaber	2.86772e-06
TRINITY_DN91161_c1_g3_i2	gi|284434767|gb|ADB85442.1|	GH9 family protein	Limnoria quadripunctata	0.0
TRINITY_DN91161_c1_g3_i3	gi|284434767|gb|ADB85442.1|	GH9 family protein	Limnoria quadripunctata	4.95317e-103
TRINITY_DN91161_c1_g3_i4	gi|5020110|gb|AAD38027.1|AF148497_1	F148497_1 beta 1,4-endoglucanase	Cherax quadricarinatus	8.86938e-78
TRINITY_DN91161_c1_g3_i5	gi|284434767|gb|ADB85442.1|	GH9 family protein	Limnoria quadripunctata	1.53606e-45
TRINITY_DN91161_c1_g3_i6	gi|5020110|gb|AAD38027.1|AF148497_1	F148497_1 beta 1,4-endoglucanase	Cherax quadricarinatus	2.06437e-75
TRINITY_DN91161_c1_g3_i7	gi|5020110|gb|AAD38027.1|AF148497_1	F148497_1 beta 1,4-endoglucanase	Cherax quadricarinatus	7.69076e-73
TRINITY_DN91145_c2_g1_i1	gi|7414466|emb|CAB85964.1|	phosphoenolpyruvate carboxykinase	Litopenaeus vannamei	0.0
TRINITY_DN91145_c2_g2_i2	gi|340539152|gb|AEK49107.1|	Tudor staphylococcal nuclease	Penaeus monodon	8.50615e-08
TRINITY_DN91145_c2_g3_i1	gi|340539152|gb|AEK49107.1|	Tudor staphylococcal nuclease	Penaeus monodon	0.0
TRINITY_DN91145_c2_g3_i2	gi|340539152|gb|AEK49107.1|	Tudor staphylococcal nuclease	Penaeus monodon	0.0
TRINITY_DN91145_c2_g3_i3	gi|340539152|gb|AEK49107.1|	Tudor staphylococcal nuclease	Penaeus monodon	0.0
-	gi|307181895|gb|EFN69335.1|	Ferrochelatase, mitochondrial	Camponotus floridanus	-
TRINITY_DN91131_c2_g1_i1	gi|646711371|gb|KDR16557.1|	Tetratricopeptide repeat protein 35	Zootermopsis nevadensis	1.83766e-104
TRINITY_DN91114_c2_g3_i1	gi|914575219|gb|KOB77356.1|	Organic cation transporter	Operophtera brumata	4.52265e-11
TRINITY_DN91168_c0_g1_i1	gi|307189203|gb|EFN73651.1|	Zinc finger CCHC domain-containing protein 7	Camponotus floridanus	2.87513e-20
TRINITY_DN91172_c12_g3_i2	gi|657600336|gb|AID52829.1|	hormone receptor 3	Tigriopus japonicus	1.68309e-49
TRINITY_DN91196_c0_g1_i1	gi|294860896|gb|ADF45344.1|	ubiquitin conjugating enzyme-4	Eriocheir sinensis	5.302e-102
TRINITY_DN91196_c0_g1_i2	gi|294860896|gb|ADF45344.1|	ubiquitin conjugating enzyme-4	Eriocheir sinensis	4.2324e-102
TRINITY_DN91153_c1_g1_i3	gi|195445957|ref|XP_002070561.1|	GK10963	Drosophila willistoni	6.17536e-11
-	gi|194166646|gb|EDW81547.1|	uncharacterized protein Dwil_GK10963	Drosophila willistoni	-
TRINITY_DN91153_c1_g1_i4	gi|223951435|gb|ACN29682.1|	alakaline phosphatase 1	Nilaparvata lugens	8.03697e-06
TRINITY_DN91153_c1_g1_i8	gi|195445957|ref|XP_002070561.1|	GK10963	Drosophila willistoni	5.5869e-11
-	gi|194166646|gb|EDW81547.1|	uncharacterized protein Dwil_GK10963	Drosophila willistoni	-
TRINITY_DN91162_c0_g1_i1	gi|157120366|ref|XP_001653628.1|	AAEL008949-PA	Aedes aegypti	2.18358e-06
-	gi|108875009|gb|EAT39234.1|	AAEL008949-PA	Aedes aegypti	-
TRINITY_DN91177_c0_g1_i3	gi|170050950|ref|XP_001861542.1|	phosphoglucomutase	Culex quinquefasciatus	2.98146e-22
-	gi|167872419|gb|EDS35802.1|	phosphoglucomutase	Culex quinquefasciatus	-
TRINITY_DN91198_c1_g1_i2	gi|646722736|gb|KDR23628.1|	LIM domain and actin-binding protein 1	Zootermopsis nevadensis	2.27667e-52
TRINITY_DN91198_c1_g1_i3	gi|646722736|gb|KDR23628.1|	LIM domain and actin-binding protein 1	Zootermopsis nevadensis	3.20185e-51
TRINITY_DN91135_c0_g1_i1	gi|51965688|emb|CAG29666.1|	translation initiation factor 2 gamma subunit	Oniscus asellus	0.0
TRINITY_DN91135_c0_g1_i2	gi|51965688|emb|CAG29666.1|	translation initiation factor 2 gamma subunit	Oniscus asellus	0.0
TRINITY_DN91148_c3_g1_i1	gi|646694901|gb|KDR08160.1|	Tubulin--tyrosine ligase-like protein 12	Zootermopsis nevadensis	2.23144e-88
TRINITY_DN91144_c0_g1_i2	gi|646676378|gb|KDQ97268.1|	Notchless protein-like protein 1	Zootermopsis nevadensis	2.29621e-178
TRINITY_DN91192_c2_g2_i1	gi|952540798|gb|KRT85882.1|	RNA binding protein	Oryctes borbonicus	1.95675e-97
TRINITY_DN91104_c1_g1_i1	gi|646708821|gb|KDR14968.1|	Tetratricopeptide repeat protein 15	Zootermopsis nevadensis	2.2194e-89
TRINITY_DN91104_c1_g1_i2	gi|646708821|gb|KDR14968.1|	Tetratricopeptide repeat protein 15	Zootermopsis nevadensis	2.59265e-84
TRINITY_DN91143_c1_g1_i1	gi|125980013|ref|XP_001354039.1|	oxt	Drosophila pseudoobscura pseudoobscura	1.01124e-138
-	gi|71164815|sp|Q5QQ53.1|XYLT_DROPS	YLT_DROPS RecName: Full=Xylosyltransferase oxt; AltName: Full=Peptide O-xylosyltransferas	XYLT_DROPS RecName: Full=Xylosyltransferase oxt; AltName: Full=Peptide O-xylosyltransferase	-
-	gi|54641025|gb|EAL29776.1|	oxt	Drosophila pseudoobscura pseudoobscura	-
-	gi|56292005|emb|CAI28925.1|	protein xylosyltransferase	Drosophila pseudoobscura	-
TRINITY_DN91143_c1_g1_i2	gi|125980013|ref|XP_001354039.1|	oxt	Drosophila pseudoobscura pseudoobscura	1.77275e-144
-	gi|71164815|sp|Q5QQ53.1|XYLT_DROPS	YLT_DROPS RecName: Full=Xylosyltransferase oxt; AltName: Full=Peptide O-xylosyltransferas	XYLT_DROPS RecName: Full=Xylosyltransferase oxt; AltName: Full=Peptide O-xylosyltransferase	-
-	gi|54641025|gb|EAL29776.1|	oxt	Drosophila pseudoobscura pseudoobscura	-
-	gi|56292005|emb|CAI28925.1|	protein xylosyltransferase	Drosophila pseudoobscura	-
TRINITY_DN91143_c1_g1_i3	gi|195170834|ref|XP_002026216.1|	oxt	Drosophila persimilis	2.49322e-47
-	gi|194111111|gb|EDW33154.1|	oxt	Drosophila persimilis	-
TRINITY_DN91143_c1_g1_i4	gi|195336848|ref|XP_002035045.1|	oxt	Drosophila sechellia	1.42688e-63
-	gi|87080445|emb|CAJ76259.1|	protein-O-xylosyltransferase	Drosophila sechellia	-
-	gi|194128138|gb|EDW50181.1|	oxt	Drosophila sechellia	-
TRINITY_DN91143_c2_g1_i1	gi|646710235|gb|KDR15812.1|	Xylosyltransferase oxt	Zootermopsis nevadensis	8.96806e-17
TRINITY_DN91127_c0_g2_i1	gi|924561864|gb|ALC46522.1|	CG31373, partial	Drosophila busckii	1.02139e-17
TRINITY_DN91127_c0_g2_i2	gi|195444657|ref|XP_002069968.1|	GK11287	Drosophila willistoni	6.51148e-54
-	gi|194166053|gb|EDW80954.1|	uncharacterized protein Dwil_GK11287	Drosophila willistoni	-
TRINITY_DN91127_c0_g2_i3	gi|924561865|gb|ALC46523.1|	CG31278, partial	Drosophila busckii	2.10984e-07
TRINITY_DN91127_c0_g2_i4	gi|195444657|ref|XP_002069968.1|	GK11287	Drosophila willistoni	2.12774e-53
-	gi|194166053|gb|EDW80954.1|	uncharacterized protein Dwil_GK11287	Drosophila willistoni	-
TRINITY_DN91127_c0_g2_i5	gi|195444657|ref|XP_002069968.1|	GK11287	Drosophila willistoni	1.25366e-53
-	gi|194166053|gb|EDW80954.1|	uncharacterized protein Dwil_GK11287	Drosophila willistoni	-
TRINITY_DN91127_c0_g2_i6	gi|924561864|gb|ALC46522.1|	CG31373, partial	Drosophila busckii	8.84581e-18
TRINITY_DN91130_c0_g1_i2	gi|520958093|dbj|BAN59994.1|	RNA binding protein Gbfne	Gryllus bimaculatus	0.0
-	gi|520958096|dbj|BAN59995.1|	RNA binding protein Gbfne	Gryllus bimaculatus	-
TRINITY_DN91182_c0_g2_i1	gi|86370982|gb|ABC94629.1|	cytochrome c-1 isoform	Ictalurus punctatus	4.18222e-10
TRINITY_DN91183_c5_g1_i1	gi|218749817|ref|NP_001136324.1|	cytochrome b5-related-like	Nasonia vitripennis	9.92449e-15
TRINITY_DN91183_c5_g2_i1	gi|409150801|gb|AFV15455.1|	delta-6 desaturase-like protein	Eriocheir sinensis	4.0969e-132
TRINITY_DN91183_c7_g1_i2	gi|675388285|gb|KFM81182.1|	LETM1 domain-containing protein 1, partial	Stegodyphus mimosarum	8.06717e-70
TRINITY_DN91183_c7_g1_i4	gi|675388285|gb|KFM81182.1|	LETM1 domain-containing protein 1, partial	Stegodyphus mimosarum	6.66146e-69
TRINITY_DN91183_c7_g1_i6	gi|646707551|gb|KDR14252.1|	LETM1 domain-containing protein 1	Zootermopsis nevadensis	2.54669e-19
TRINITY_DN91183_c7_g1_i7	gi|675388285|gb|KFM81182.1|	LETM1 domain-containing protein 1, partial	Stegodyphus mimosarum	5.28215e-70
TRINITY_DN91178_c2_g1_i1	gi|918463920|gb|ALA09303.1|	cytochrome P450 CYP2	Eriocheir sinensis	4.77708e-152
TRINITY_DN91178_c2_g1_i2	gi|636536416|gb|AHZ97878.1|	CYP2	Portunus trituberculatus	3.06161e-39
TRINITY_DN91178_c2_g1_i3	gi|918463920|gb|ALA09303.1|	cytochrome P450 CYP2	Eriocheir sinensis	4.72259e-23
TRINITY_DN91139_c3_g1_i1	gi|925169575|gb|ALC78850.1|	5'-nucleotidase domain-containing protein 3	Litopenaeus vannamei	0.0
TRINITY_DN91139_c3_g1_i2	gi|925169575|gb|ALC78850.1|	5'-nucleotidase domain-containing protein 3	Litopenaeus vannamei	1.92342e-93
TRINITY_DN91129_c4_g1_i1	gi|675378467|gb|KFM71369.1|	Enhancer of polycomb-like protein, partial	Stegodyphus mimosarum	2.53437e-116
TRINITY_DN91181_c2_g1_i1	gi|588294994|gb|AHK23065.1|	double-stranded RNA-specific adenosine deaminase	Marsupenaeus japonicus	1.08689e-97
TRINITY_DN91181_c2_g1_i2	gi|588294994|gb|AHK23065.1|	double-stranded RNA-specific adenosine deaminase	Marsupenaeus japonicus	0.0
TRINITY_DN91181_c2_g1_i3	gi|588294994|gb|AHK23065.1|	double-stranded RNA-specific adenosine deaminase	Marsupenaeus japonicus	0.0
TRINITY_DN91181_c2_g1_i4	gi|588294994|gb|AHK23065.1|	double-stranded RNA-specific adenosine deaminase	Marsupenaeus japonicus	5.6722e-158
TRINITY_DN91184_c3_g1_i5	gi|646698771|gb|KDR09775.1|	RUN and FYVE domain-containing protein 2	Zootermopsis nevadensis	0.0
TRINITY_DN91184_c3_g1_i7	gi|646698771|gb|KDR09775.1|	RUN and FYVE domain-containing protein 2	Zootermopsis nevadensis	0.0
TRINITY_DN91184_c4_g1_i2	gi|157131923|ref|XP_001655973.1|	AAEL012268-PA	Aedes aegypti	2.26117e-30
-	gi|108871352|gb|EAT35577.1|	AAEL012268-PA	Aedes aegypti	-
TRINITY_DN91136_c1_g1_i1	gi|397310642|gb|AFO38331.1|	cactus protein	Litopenaeus vannamei	8.45593e-61
TRINITY_DN91187_c1_g1_i1	gi|636630780|gb|AIA09350.1|	alpha-glucosidase family 31, partial	Periplaneta americana	4.11904e-159
TRINITY_DN91137_c3_g1_i5	gi|195381171|ref|XP_002049328.1|	GJ21526	Drosophila virilis	2.79813e-09
-	gi|194144125|gb|EDW60521.1|	uncharacterized protein Dvir_GJ21526, isoform A	Drosophila virilis	-
-	gi|946560818|gb|KRF79455.1|	uncharacterized protein Dvir_GJ21526, isoform B	Drosophila virilis	-
TRINITY_DN91137_c3_g3_i1	gi|646713545|gb|KDR17849.1|	JmjC domain-containing protein 7	Zootermopsis nevadensis	7.51661e-31
TRINITY_DN91197_c0_g1_i2	gi|646696388|gb|KDR08711.1|	Glutaredoxin 3	Zootermopsis nevadensis	9.22085e-30
-	gi|319443362|pdb|2XZM|G	 Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	G Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 1	-
-	gi|319443397|pdb|2XZN|G	 Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	G Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 2	-
-	gi|524933478|pdb|4BPE|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 1	-
-	gi|524933530|pdb|4BPN|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 2	-
-	gi|524933570|pdb|4BPO|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 3	-
-	gi|524933612|pdb|4BPP|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 4	-
-	gi|319443362|pdb|2XZM|G	 Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	G Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 1	-
-	gi|319443397|pdb|2XZN|G	 Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	G Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 2	-
-	gi|524933478|pdb|4BPE|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 1	-
-	gi|524933530|pdb|4BPN|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 2	-
-	gi|524933570|pdb|4BPO|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 3	-
-	gi|524933612|pdb|4BPP|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 4	-
-	gi|319443362|pdb|2XZM|G	 Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	G Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 1	-
-	gi|319443397|pdb|2XZN|G	 Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	G Chain G, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 2	-
-	gi|524933478|pdb|4BPE|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 1	-
-	gi|524933530|pdb|4BPN|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 2	-
-	gi|524933570|pdb|4BPO|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 3	-
-	gi|524933612|pdb|4BPP|G	 Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	G Chain G, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 4	-
TRINITY_DN91101_c2_g5_i1	gi|194746422|ref|XP_001955679.1|	GF16120	Drosophila ananassae	1.01012e-65
-	gi|190628716|gb|EDV44240.1|	uncharacterized protein Dana_GF16120	Drosophila ananassae	-
TRINITY_DN91101_c2_g5_i6	gi|915236323|ref|XP_013292230.1|	transporter, major facilitator family protein	Necator americanus	6.40124e-26
-	gi|568268522|gb|ETN70003.1|	transporter, major facilitator family protein	Necator americanus	-
TRINITY_DN91142_c0_g1_i1	gi|339715171|ref|NP_001229912.1|	spatacsin	Apis mellifera	9.18183e-63
TRINITY_DN91142_c0_g1_i2	gi|339715171|ref|NP_001229912.1|	spatacsin	Apis mellifera	1.4517e-52
TRINITY_DN91103_c1_g1_i1	gi|646715188|gb|KDR18892.1|	Ubiquitin carboxyl-terminal hydrolase 37	Zootermopsis nevadensis	2.50926e-36
TRINITY_DN91194_c0_g1_i1	gi|914569930|gb|KOB73440.1|	Mitochondrial chaperone BCS1, partial	Operophtera brumata	1.2435e-08
-	gi|307198053|gb|EFN79106.1|	Mitochondrial chaperone BCS1	Harpegnathos saltator	-
TRINITY_DN91150_c0_g2_i2	gi|646714050|gb|KDR18155.1|	Vesicular glutamate transporter 1	Zootermopsis nevadensis	1.75455e-53
TRINITY_DN91179_c2_g1_i1	gi|386376745|gb|AFJ11396.1|	prostaglandin E synthase 2	Penaeus monodon	1.1846e-158
TRINITY_DN91125_c1_g1_i1	gi|338172707|gb|AEI83216.1|	partner of drosha-like protein	Litopenaeus vannamei	1.52688e-69
TRINITY_DN91125_c1_g4_i1	gi|338172707|gb|AEI83216.1|	partner of drosha-like protein	Litopenaeus vannamei	4.61437e-47
TRINITY_DN91191_c1_g1_i1	gi|646700410|gb|KDR10571.1|	Retrograde Golgi transport protein RGP1-like protein	Zootermopsis nevadensis	3.90764e-105
TRINITY_DN91191_c1_g1_i2	gi|675384425|gb|KFM77322.1|	Retrograde Golgi transport protein RGP1-like protein, partial	Stegodyphus mimosarum	3.0312e-24
TRINITY_DN91191_c1_g1_i3	gi|646700410|gb|KDR10571.1|	Retrograde Golgi transport protein RGP1-like protein	Zootermopsis nevadensis	3.02903e-105
TRINITY_DN91128_c2_g2_i1	gi|646717056|gb|KDR20050.1|	P3 protein	Zootermopsis nevadensis	1.16427e-47
TRINITY_DN91102_c3_g1_i3	gi|678996032|gb|KFW00892.1|	COBW domain-containing protein 2, partial	Fulmarus glacialis	1.16166e-95
TRINITY_DN31763_c0_g1_i1	gi|317412179|sp|P0CJ14.1|VP302_LYCMC	P302_LYCMC RecName: Full=Venom protein 302; Flags: Precursor	Lychas mucronatus	3.49354e-06
TRINITY_DN31794_c0_g1_i1	gi|646718024|gb|KDR20657.1|	Golgi-associated plant pathogenesis-related protein 1	Zootermopsis nevadensis	2.3911e-22
TRINITY_DN38688_c0_g1_i1	gi|915655040|gb|KOC58908.1|	Mediator of RNA polymerase II transcription subunit 13-like	Habropoda laboriosa	1.91777e-41
TRINITY_DN90853_c0_g1_i1	gi|675369907|gb|KFM62809.1|	E3 ubiquitin-protein ligase MARCH1, partial	Stegodyphus mimosarum	1.73966e-62
TRINITY_DN90853_c0_g1_i2	gi|675369907|gb|KFM62809.1|	E3 ubiquitin-protein ligase MARCH1, partial	Stegodyphus mimosarum	4.01294e-19
TRINITY_DN90853_c0_g1_i5	gi|675369907|gb|KFM62809.1|	E3 ubiquitin-protein ligase MARCH1, partial	Stegodyphus mimosarum	7.87689e-60
TRINITY_DN90878_c4_g1_i1	gi|646723937|gb|KDR24371.1|	Mitochondrial intermediate peptidase	Zootermopsis nevadensis	0.0
TRINITY_DN90878_c4_g1_i2	gi|646723937|gb|KDR24371.1|	Mitochondrial intermediate peptidase	Zootermopsis nevadensis	0.0
TRINITY_DN90878_c4_g1_i3	gi|646723937|gb|KDR24371.1|	Mitochondrial intermediate peptidase	Zootermopsis nevadensis	0.0
TRINITY_DN90878_c4_g1_i4	gi|646723937|gb|KDR24371.1|	Mitochondrial intermediate peptidase	Zootermopsis nevadensis	7.74664e-174
TRINITY_DN90856_c0_g2_i1	gi|195971120|gb|ACG60902.1|	cathepsin C	Fenneropenaeus chinensis	2.46947e-129
TRINITY_DN90856_c0_g2_i2	gi|309380132|gb|ADO65979.1|	cathepsin C	Eriocheir sinensis	8.57309e-108
-	gi|309380136|gb|ADO65981.1|	cathepsin C	Eriocheir sinensis	-
